Participant,Timestamp,Happy_Low_M1,Happy_Low_M2,Happy_High_M1,Happy_High_M2,Angry_Low_M1,Angry_Low_M2,Angry_High_M1,Angry_High_M2
P10,0.344,0.6986163302,0.7839145369,0.7610830143,0.6999660762,0.7428142495,0.8565782481,0.7574252379,0.8558230174
P10,0.3445,0.7613538573,0.8212723947,0.7275870083,0.6462993209,0.7463101697,0.8560335852,0.797973328,0.8476640738
P10,0.345,0.8008069624,0.8589820167,0.6773546289,0.6778064808,0.766828621,0.8338586571,0.7863573647,0.8349104065
P10,0.3455,0.7377551863,0.9012759398,0.5916806715,0.6886972137,0.6898255144,0.8183213888,0.8120565473,0.8557419627
P10,0.346,0.7287109436,0.8932510592,0.6226256803,0.6798377161,0.6083240894,0.8185138498,0.7755607577,0.8583933726
P10,0.3465,0.7176882352,0.8746308158,0.8223146158,0.667952217,0.7044462149,0.8639224467,0.734512397,0.8334302525
P10,0.347,0.7456911529,0.8583153737,0.9217066155,0.6252831788,0.7983481228,0.890805616,0.7348470801,0.7862403602
P10,0.3475,0.7625814505,0.874494755,0.8777080673,0.6590673682,0.8002784714,0.8611392137,0.7873142984,0.7753496689
P10,0.348,0.7604098041,0.8977269942,0.8645400258,0.7445499124,0.7074311127,0.826996834,0.8365263624,0.7491106133
P10,0.3485,0.8240441781,0.8672397568,0.8858199847,0.7890871919,0.6098377627,0.8413403714,0.8665293408,0.7003837364
P10,0.349,0.839336378,0.8451120256,0.9866125209,0.791701488,0.6070289233,0.8850731789,0.8114659403,0.6718245356
P10,0.3495,0.7850497132,0.8499783166,0.9881927474,0.7834581817,0.6335314583,0.9015808609,0.7694400032,0.6204946119
P10,0.35,0.774968966,0.8237762963,0.897734937,0.8165204097,0.6382594249,0.8911807497,0.6991012088,0.643822414
P10,0.3505,0.7821897536,0.7539437858,0.8074084427,0.7747221002,0.6849804028,0.9103010456,0.6659790998,0.6657845793
P10,0.351,0.7059218441,0.7477001686,0.796947855,0.7309351696,0.672858019,0.9148502396,0.6959826133,0.756383122
P10,0.3515,0.6409632949,0.8001746927,0.9025255397,0.7490391135,0.7606915709,0.9078713934,0.7098541288,0.7893515505
P10,0.352,0.6539431579,0.7834161584,0.8886143962,0.7614708543,0.8107150738,0.8750111151,0.7270412847,0.7504944978
P10,0.3525,0.6705857367,0.7716685433,0.734466546,0.7053185936,0.8136849958,0.8569820331,0.6734843305,0.700670856
P10,0.353,0.7331520777,0.7505082968,0.8343023466,0.6786481084,0.7800238047,0.8568771524,0.6846206359,0.6437979368
P10,0.3535,0.7914186958,0.7278356026,0.8692868509,0.7132325278,0.6894491329,0.7618495014,0.7012743343,0.606485681
P10,0.354,0.765285621,0.7530482554,0.8024823634,0.7182195739,0.6815311883,0.7418683572,0.6363468347,0.5856369015
P10,0.3545,0.6594363004,0.7614422101,0.8143072118,0.7475498863,0.6344192998,0.7826966637,0.7442345349,0.6308259782
P10,0.355,0.71460674,0.7756156472,0.8544431515,0.7671179197,0.6448497748,0.735062001,0.8134927396,0.6785645366
P10,0.3555,0.7718972537,0.7827047376,0.8488384252,0.7264858638,0.6830471508,0.6953147787,0.7478573812,0.7561841733
P10,0.356,0.8598716922,0.7373264373,0.8431856193,0.6167389018,0.7286569807,0.6666329379,0.6964859432,0.78584422
P10,0.3565,0.8977090918,0.7693940065,0.8396992539,0.6739959915,0.6878407953,0.6816740208,0.6828173401,0.7369116585
P10,0.357,0.8807171443,0.8275453832,0.6067615292,0.7648097291,0.7782994592,0.7128722103,0.7086897277,0.7444853464
P10,0.3575,0.8670449728,0.8871190428,0.6490127119,0.7773431922,0.7659616787,0.7132271802,0.7286803253,0.8146310355
P10,0.358,0.8396484535,0.8824421381,0.669817775,0.7948624738,0.6536700555,0.7272044254,0.6981927909,0.8467524988
P10,0.3585,0.7151746986,0.8703907227,0.6839908572,0.798427755,0.5662664846,0.763888315,0.7358880843,0.8231881152
P10,0.359,0.6378945402,0.8348049181,0.7589764412,0.7316711369,0.6477403228,0.796838148,0.7624820342,0.8677129732
P10,0.3595,0.6078296152,0.7882842619,0.7867366736,0.7131209328,0.725513374,0.8155790729,0.8191993718,0.8721960461
P10,0.36,0.6850801873,0.7633780736,0.7472408558,0.7503168493,0.736697062,0.7798444041,0.837080812,0.8137806092
P10,0.3605,0.7310893442,0.7345022943,0.7398721174,0.7799821042,0.7177585271,0.7557776383,0.8490675475,0.7971014097
P10,0.361,0.7332208881,0.7062189179,0.7919489333,0.7561762908,0.7733804331,0.7247747397,0.8185721367,0.8546119487
P10,0.3615,0.7931741976,0.6969604059,0.8668548332,0.7807782126,0.8251110607,0.6673949883,0.7220430742,0.8801727485
P10,0.362,0.8238502026,0.7271684786,0.877995237,0.7509576773,0.8489675713,0.5978704906,0.6759481394,0.8898566119
P10,0.3625,0.8544656596,0.7721440832,0.8185750387,0.7536868444,0.8914404339,0.6369639262,0.7707532421,0.8606043901
P10,0.363,0.8820700328,0.7760659529,0.787551368,0.7820936347,0.8239170156,0.7261051283,0.7731504365,0.8145176403
P10,0.3635,0.825656243,0.7096975583,0.7200687802,0.754972461,0.8078312522,0.7614809709,0.6867189968,0.7690073993
P10,0.364,0.7499303653,0.6625314018,0.7011360998,0.7422337172,0.7316138469,0.7479767109,0.7039377976,0.7521690918
P10,0.3645,0.7192490387,0.7163039251,0.747176427,0.7969136288,0.7021258975,0.723712438,0.6668828733,0.7775485011
P10,0.365,0.8175345233,0.7783002832,0.8033498085,0.8013304013,0.7061609625,0.7665431319,0.6861213237,0.764689471
P10,0.3655,0.8946847521,0.782709556,0.8598631136,0.7524125113,0.7665069216,0.8120813523,0.7381242638,0.7434817106
P10,0.366,0.7854269814,0.7280956546,0.8644055347,0.7306154131,0.7774167827,0.8005907046,0.77924255,0.7695581617
P10,0.3665,0.6907952846,0.711317622,0.8229126914,0.7190887472,0.7837120045,0.7978733734,0.8495206937,0.783531509
P10,0.367,0.6939767017,0.7163860058,0.7889625413,0.7257426666,0.9333937226,0.7855202291,0.8342536235,0.7446475864
P10,0.3675,0.6857532594,0.7101752804,0.7567649835,0.759239813,0.8889900697,0.7809979227,0.792611542,0.7031572545
P10,0.368,0.6973993243,0.7712473512,0.7300109184,0.8164822143,0.7999923943,0.78694752,0.7542635776,0.7061291698
P10,0.3685,0.7447885829,0.7825536189,0.6617097521,0.8642752661,0.7898993568,0.7750869611,0.8029047627,0.7015575718
P10,0.369,0.7389107155,0.8121765751,0.7911369326,0.8695357592,0.7647682232,0.8025303672,0.8239605585,0.7057417358
P10,0.3695,0.6845772145,0.8261330768,0.9303929189,0.8394817873,0.8275751184,0.8294814908,0.7546994901,0.7013938113
P10,0.37,0.7909270813,0.8129294432,0.8785644008,0.7668477893,0.8085348894,0.8063426736,0.8436705945,0.719602984
P10,0.3705,0.8431695495,0.8436312321,0.7659134961,0.718162462,0.7983044095,0.7797299096,0.873284903,0.7419799305
P10,0.371,0.8566827237,0.8706619628,0.7888669095,0.6742355884,0.7773332709,0.8399317033,0.7788025156,0.7646771132
P10,0.3715,0.821753745,0.80377649,0.8179749093,0.6594647685,0.7702950798,0.8968631186,0.7942093442,0.7321104624
P10,0.372,0.7716360818,0.6907205208,0.7600888562,0.6715649197,0.7571098129,0.8779498625,0.8406559132,0.6823787747
P10,0.3725,0.6765037958,0.7521028171,0.7635022215,0.7126643004,0.7179192841,0.9038753813,0.8367918961,0.6281332962
P10,0.373,0.7890944416,0.793204541,0.8250265875,0.7144027659,0.710083562,0.9074900883,0.7948846847,0.6550825885
P10,0.3735,0.843457498,0.7173823772,0.7827725011,0.6807980198,0.7350972422,0.8425004069,0.8651821731,0.7098172468
P10,0.374,0.7691993437,0.6585545554,0.7444956198,0.6885633348,0.7795316164,0.7893028707,0.8116779005,0.7230758729
P10,0.3745,0.7050381868,0.6484431176,0.6170137956,0.7007626058,0.7793671677,0.7422780363,0.6679178601,0.7524439671
P10,0.375,0.7429541804,0.6567677064,0.7493017431,0.7632830769,0.8305991291,0.7062534054,0.5734968585,0.7973511387
P10,0.3755,0.7547188087,0.6665289471,0.8680561437,0.8515115441,0.8215712262,0.8153269691,0.6364745964,0.7520724268
P10,0.376,0.7595506526,0.7049139205,0.8098879793,0.8077772131,0.795689699,0.8333058607,0.6588284225,0.6683097429
P10,0.3765,0.7205465154,0.7514084822,0.7701378041,0.7484714754,0.8280962374,0.7584839799,0.67575692,0.6491406282
P10,0.377,0.7679305635,0.7705443502,0.8067621023,0.8025454049,0.7487914652,0.7503150777,0.7822293693,0.6815795944
P10,0.3775,0.8430450655,0.7707820593,0.7834661945,0.8332918542,0.7086845827,0.7690751193,0.6750615187,0.7021680596
P10,0.378,0.8034402742,0.8501096227,0.7104028963,0.7613334939,0.8587292635,0.8772199035,0.6779872125,0.6701480481
P10,0.3785,0.7941441434,0.8965463113,0.6989312103,0.7105486284,1.005962452,0.8583072504,0.7309709983,0.6677146177
P10,0.379,0.8416359003,0.9038377841,0.8744168628,0.7012789151,0.8961723652,0.8050916748,0.8034415489,0.65717515
P10,0.3795,0.7774573734,0.9303759125,0.8183318319,0.7143142168,0.8871607596,0.6894237673,0.7797227938,0.7041672487
P10,0.38,0.7103647339,0.9413625081,0.7712093233,0.6898784366,0.8386290085,0.6992705696,0.7076558885,0.726755244
P10,0.3805,0.7005789332,0.9182813946,0.8501524727,0.6288505867,0.8167507676,0.7200239021,0.7590218783,0.7424221024
P10,0.381,0.8824824738,0.8934766735,0.9269510551,0.6349302992,0.7758158539,0.7600485572,0.8591470011,0.7383066401
P10,0.3815,0.9886065331,0.8490275736,0.7990734464,0.6933331494,0.7257595318,0.7571251823,0.8801077033,0.7480603376
P10,0.382,0.8459597198,0.799005002,0.673539765,0.7571954518,0.7341592833,0.7664156032,0.796360716,0.7747108233
P10,0.3825,0.6678111065,0.7684498294,0.6695259231,0.7620934395,0.7887509665,0.767018621,0.7401410078,0.7698517946
P10,0.383,0.7459658586,0.7898981106,0.832105162,0.7890152753,0.8195476393,0.8420466886,0.7800766093,0.7173454617
P10,0.3835,0.7635372473,0.9136895421,0.8351761546,0.7958206984,0.7760966783,0.8962820481,0.8314025677,0.6351661241
P10,0.384,0.7093976949,0.9057698916,0.869671541,0.7827287394,0.726565414,0.8526782715,0.8223749011,0.6389690726
P10,0.3845,0.6421785496,0.821110515,0.8332740819,0.7236638151,0.7951174046,0.7588471987,0.6708780921,0.6815837616
P10,0.385,0.7699238839,0.7641552003,0.9321985098,0.7308333395,0.9113766223,0.7912277759,0.7594840335,0.7206169534
P10,0.3855,0.8557045814,0.7556070577,1.038721522,0.7761363698,0.9646506611,0.7992787148,0.8798593975,0.7362368151
P10,0.386,0.8461578803,0.7309719807,1.009424858,0.7839361012,0.917017414,0.7966479621,0.8813692823,0.7119801647
P10,0.3865,0.7962616251,0.800708657,0.8979171576,0.7271747515,0.7523180341,0.8356836288,0.8515959838,0.6759559622
P10,0.387,0.8362896983,0.8220472208,0.8429832083,0.6614065039,0.6205654968,0.8980503906,0.8324617135,0.6974497332
P10,0.3875,0.7928121058,0.7841737693,0.8269124559,0.6402471284,0.6829757352,0.9316127469,0.7733477492,0.7618765759
P10,0.388,0.8783606032,0.7974738368,0.9403179074,0.6929865623,0.743375871,0.9225774498,0.7271835708,0.8072148255
P10,0.3885,0.9404226004,0.8601770458,0.9691653987,0.7046744995,0.8462273888,0.9244359361,0.6757356172,0.7623837447
P10,0.389,0.8269825934,0.8569389624,0.8520385423,0.7372858439,0.8740464618,0.9454556885,0.660863793,0.6926562119
P10,0.3895,0.7187241881,0.8046369599,0.7671684037,0.7417840101,0.8499386485,0.953226627,0.787764508,0.7573316017
P10,0.39,0.7098946489,0.7733715012,0.8018249879,0.7244837315,0.7779491438,0.9132638029,0.9392441941,0.7954774216
P10,0.3905,0.7087348931,0.7859696998,0.8348510733,0.7150736598,0.7562344478,0.8971036739,0.8569638248,0.7952236154
P10,0.391,0.7401520039,0.7220240417,0.8174045987,0.683898431,0.7614538922,0.8853407509,0.8122516708,0.7465782699
P10,0.3915,0.7453921676,0.6546130952,0.7596596139,0.6819242969,0.7917694099,0.8879052065,0.7193558324,0.7437501134
P10,0.392,0.7248805943,0.6232648302,0.8342821607,0.7055252435,0.7245973546,0.8794938007,0.6572914294,0.7824198851
P10,0.3925,0.7317273984,0.5983445331,0.8179407785,0.7034912932,0.5813967697,0.87858621,0.7127912887,0.7537333102
P10,0.393,0.7532587036,0.6940956859,0.7292598953,0.7038079237,0.6648180873,0.8036425625,0.7654024463,0.7229885845
P10,0.3935,0.7128705478,0.7208222095,0.8527037092,0.7031441316,0.7750312433,0.7784004479,0.7070956599,0.6988942611
P10,0.394,0.7591289997,0.7426472587,0.8640313788,0.7737648771,0.8252646882,0.7576840098,0.8075603775,0.6749184561
P10,0.3945,0.8503671168,0.8118989861,0.8146574344,0.7806465636,0.8381789888,0.7490092645,0.9115218678,0.6372756278
P10,0.395,0.9323508803,0.8334661175,0.8896060436,0.7455993185,0.8765161269,0.7841927043,0.9467462203,0.6539366371
P10,0.3955,0.9248536119,0.8338651487,1.056082284,0.7521199501,0.8719970108,0.8202737271,0.8470326574,0.6973867659
P10,0.396,0.8452885663,0.8283844191,0.9238418002,0.7902946221,0.8431014686,0.8580691986,0.7554143518,0.7344653366
P10,0.3965,0.8603603752,0.8190945537,0.8435070533,0.8343116934,0.872643535,0.8802390169,0.7037090812,0.7385711327
P10,0.397,0.8210759205,0.7726576741,0.8203994479,0.9074225313,0.8562473841,0.9011559943,0.7218659215,0.7110764228
P10,0.3975,0.7661259234,0.7491514583,0.7228126695,0.853386484,0.840380849,0.8590966746,0.70115658,0.6752302483
P10,0.398,0.7336867864,0.7410171195,0.7929777512,0.756991991,0.7877402166,0.8360291862,0.7327082141,0.6481467229
P10,0.3985,0.6727024421,0.7112664058,0.813433237,0.7108050919,0.6677069299,0.7243335731,0.8079867265,0.6200551744
P10,0.399,0.7197024815,0.7398187226,0.7911001566,0.7238959251,0.6955472501,0.7224122811,0.8339764396,0.620655424
P10,0.3995,0.8080512798,0.7719872485,0.6739988429,0.7697728947,0.7687003962,0.7753231851,0.9052458426,0.670771798
P10,0.4,0.8192855833,0.7874809074,0.7633758716,0.8538706729,0.7640845158,0.7903076633,0.885718239,0.7078171575
P10,0.4005,0.7660890692,0.7570602102,0.8883497799,0.9321287177,0.7538922848,0.8361914845,0.7754249594,0.7399308925
P10,0.401,0.7898000862,0.7481542039,0.8873254882,0.969903037,0.7183917135,0.9124432683,0.7157435867,0.7530250612
P10,0.4015,0.8104562552,0.6658933813,0.862824254,0.9663738078,0.6346737813,0.8922550801,0.7581258148,0.7629092304
P10,0.402,0.8030571841,0.6038474754,0.7587157393,0.8792025623,0.5879173386,0.7798403226,0.851806788,0.7672175409
P10,0.4025,0.6894866058,0.6503577516,0.6818840965,0.8002993612,0.653530879,0.7686419518,0.8872061017,0.7517098401
P10,0.403,0.7400772875,0.7072670224,0.8361591915,0.7679769876,0.6977922589,0.7621839508,0.8711126885,0.6823286051
P10,0.4035,0.8018063885,0.7775014042,0.8622187756,0.8121310584,0.7506022382,0.7586311359,0.8433738647,0.5955974283
P10,0.404,0.7378242851,0.8068853507,0.8239603211,0.8326071787,0.7478742335,0.7492640765,0.8001110008,0.5939199757
P10,0.4045,0.7874495306,0.7451063475,0.7651198342,0.8267550169,0.6953315763,0.7650951069,0.7830713026,0.6228965632
P10,0.405,0.8051637397,0.7393852293,0.7203026924,0.7964567219,0.6857595685,0.7833004437,0.7464065508,0.7155016977
P10,0.4055,0.7502452095,0.7442718877,0.7861313815,0.7774861105,0.7900243496,0.7771426877,0.7544831397,0.8082886763
P10,0.406,0.6984896545,0.7493932024,0.8160093374,0.7898316811,0.8543748144,0.7798529283,0.7386031798,0.7911720819
P10,0.4065,0.702076675,0.738236251,0.8553648471,0.7512722673,0.7125441099,0.8252428407,0.7655835723,0.8081499401
P10,0.407,0.6955687318,0.860226169,0.8258579462,0.7526972516,0.620673545,0.849330671,0.7841326136,0.8341430885
P10,0.4075,0.7651434557,0.8980868303,0.8103094046,0.8235243468,0.721166974,0.794185228,0.8357420198,0.8623362558
P10,0.408,0.7763695021,0.8087386834,0.7767259811,0.9496763835,0.8042365506,0.7254847284,0.887829203,0.8217084634
P10,0.4085,0.7209692082,0.8162618934,0.7792047045,0.9409213562,0.799918911,0.7079263127,0.8470037343,0.7561479554
P10,0.409,0.7901473905,0.8422485012,0.9423227992,0.8349156177,0.7204500011,0.7616999105,0.7889131241,0.7205677773
P10,0.4095,0.9084648705,0.8340632289,0.9490040288,0.8186689413,0.7625910882,0.7977018491,0.7481391828,0.7345298139
P10,0.41,0.847454376,0.7776691126,0.795054489,0.9054377124,0.7786328692,0.8218448805,0.7265558166,0.7117520754
P10,0.4105,0.7167735107,0.7712293663,0.7600012452,0.9536162126,0.7569504417,0.8500360337,0.6954554141,0.7275070492
P10,0.411,0.6056803751,0.7378187822,0.7870982868,0.9091774274,0.802697266,0.8445551212,0.7696067869,0.6933218392
P10,0.4115,0.6510398302,0.7570062775,0.7643911389,0.8705900366,0.8401176671,0.7799424032,0.7435318286,0.6496553353
P10,0.412,0.7123006651,0.8080800262,0.6928273144,0.8682483382,0.8397697741,0.7384060476,0.7960062872,0.6075875253
P10,0.4125,0.7256879915,0.7646008396,0.7537955676,0.8664005449,0.7776625945,0.8036605096,0.8611664947,0.6546981824
P10,0.413,0.7192170566,0.7773011888,0.8851945147,0.8972474621,0.8332585175,0.8108148445,0.8002684362,0.7071435067
P10,0.4135,0.7468486107,0.7695548698,0.8792689327,0.8962056545,0.8744008895,0.8016473081,0.7801064734,0.8125804844
P10,0.414,0.7610846234,0.7392833337,0.828697302,0.8699108254,0.853973255,0.8171514654,0.7201099331,0.917183724
P10,0.4145,0.6912734361,0.790429537,0.934061271,0.8535908151,0.9229864207,0.8687778865,0.6723405509,0.921372307
P10,0.415,0.7853162362,0.7990870249,0.9906897934,0.8064157067,0.9658281202,0.8575272235,0.7634325319,0.8662801091
P10,0.4155,0.7503334693,0.7849882735,0.9806201268,0.8092277288,0.8246261703,0.8635939108,0.8401107941,0.8390633034
P10,0.416,0.6490046339,0.8372441375,0.8630663558,0.7900078363,0.7587111836,0.8438176765,0.788040271,0.8037749491
P10,0.4165,0.5956521227,0.881067124,0.7631058347,0.7502361998,0.8061692065,0.815580817,0.7823270233,0.7447967436
P10,0.417,0.5968656028,0.8609024982,0.8031601441,0.7348963909,0.8155909595,0.801349743,0.8686538315,0.6988268923
P10,0.4175,0.6317848813,0.8545113674,0.9426738665,0.8021941517,0.7998270665,0.7967918397,0.8859963941,0.7187968966
P10,0.418,0.639949228,0.8016127675,0.9220404521,0.8821226903,0.8973932376,0.8421552454,0.8635060987,0.7424600223
P10,0.4185,0.6018206917,0.8353889016,0.9015344266,0.8768122824,0.940201079,0.9139870504,0.8454521143,0.735140764
P10,0.419,0.6268352477,0.8800410298,0.9033729277,0.7781403414,0.8706430217,0.912301001,0.9186435279,0.7500887129
P10,0.4195,0.7466923304,0.8089888207,0.8751001031,0.7256069061,0.8155429231,0.8248600205,0.8894649204,0.7721805876
P10,0.42,0.8195366168,0.7759142167,0.8544777526,0.7207177327,0.7534207511,0.7521175857,0.8504128435,0.790952188
P10,0.4205,0.7709499089,0.8457137255,0.7121248945,0.7261408063,0.7906279143,0.8139632864,0.8596078981,0.7723716332
P10,0.421,0.7278000915,0.8634733138,0.6981199816,0.7333986138,0.8709511477,0.8609003344,0.8758182719,0.8062805181
P10,0.4215,0.7008201736,0.8083724823,0.8522267243,0.7189464859,0.8718838416,0.8523308204,0.8892031428,0.8258567764
P10,0.422,0.7061545263,0.753745989,0.866692907,0.7608005938,0.7721127142,0.7947295293,0.9259594,0.7995656948
P10,0.4225,0.8012971435,0.7338923855,0.8064122627,0.7477113658,0.7771358256,0.7882485948,0.8781715827,0.7578180779
P10,0.423,0.7272257286,0.7190858338,0.7710876043,0.6796575782,0.8154364204,0.7982026217,0.7830835798,0.7137967688
P10,0.4235,0.6058102107,0.7292762189,0.7419354294,0.7013977686,0.7834117444,0.8442726739,0.8237113922,0.6770106065
P10,0.424,0.584335256,0.7296274583,0.785452788,0.765603493,0.7833299404,0.9392349646,0.8247444236,0.6579671797
P10,0.4245,0.6896655482,0.6873000644,0.7176484489,0.8343560763,0.7566603798,0.9134099254,0.824651561,0.6884711366
P10,0.425,0.7086191629,0.6727584748,0.6800216219,0.8914490632,0.6443894402,0.8172448889,0.7909169574,0.7344556925
P10,0.4255,0.7313485838,0.6813298133,0.6313032855,0.8465595495,0.6155215186,0.7322350019,0.8394256101,0.7597267722
P10,0.426,0.7654248527,0.6690790703,0.7096624192,0.8035920274,0.6760628676,0.7679602728,0.8293404471,0.7448212682
P10,0.4265,0.7510612874,0.7160913209,0.768579361,0.8206142168,0.6856679106,0.8600829289,0.8864476726,0.6935152429
P10,0.427,0.7933955403,0.8073126713,0.8244269727,0.7680393024,0.6295436889,0.8439288393,0.8851857738,0.7251424565
P10,0.4275,0.7436705134,0.8372126597,0.8282629957,0.7269731763,0.6719442039,0.8297581139,0.8430373806,0.7782595601
P10,0.428,0.7552932858,0.8105369946,0.7979555296,0.7422388921,0.7166743789,0.768753299,0.7058943901,0.8215798647
P10,0.4285,0.7443003459,0.7792434384,0.8281350143,0.7468865983,0.6632408244,0.7247321789,0.6927399023,0.8596369967
P10,0.429,0.7507335429,0.8182406738,0.7896086374,0.7082663283,0.6488850584,0.7462113634,0.7527969486,0.8978181616
P10,0.4295,0.814704761,0.8027475207,0.7642884857,0.7448935396,0.6929335898,0.8386405554,0.7534039404,0.9068377211
P10,0.43,0.840493123,0.8201372179,0.7825197448,0.8432123145,0.6599241769,0.9020977641,0.7897785774,0.8098557778
P10,0.4305,0.8671937791,0.8013954422,0.9300629266,0.8295008846,0.7103147468,0.9573489041,0.8462667277,0.7616789049
P10,0.431,0.8883725006,0.7778554863,0.8881247876,0.7796011829,0.7517005747,0.9686214058,0.8600495723,0.8080769514
P10,0.4315,0.8845125801,0.6928422452,0.8344688635,0.7788317255,0.7692206995,0.8902649169,0.9200931298,0.8634266261
P10,0.432,0.7860873778,0.6026240077,0.9010861352,0.8233391781,0.7880372932,0.7846172298,0.9598332396,0.8847583319
P10,0.4325,0.7779838695,0.5943212275,0.8850156217,0.8576418867,0.81399254,0.7265487168,0.8896406363,0.867227858
P10,0.433,0.718956715,0.6850492118,0.7151788883,0.837215413,0.774699171,0.7653349298,0.828254442,0.8451499232
P10,0.4335,0.8349446587,0.7343673063,0.6241524556,0.7905634618,0.7047309592,0.8244201117,0.7403511137,0.8434365868
P10,0.434,0.9080088841,0.723163531,0.7167640515,0.7685422695,0.6074168599,0.8458112656,0.7316729733,0.821437761
P10,0.4345,0.8812210861,0.7356019057,0.8034379655,0.7726896197,0.6349557921,0.8853078997,0.6611010287,0.8140845366
P10,0.435,0.8476858246,0.7569029278,0.8272836532,0.8530730133,0.672517659,0.9186054956,0.6248030229,0.7957698451
P10,0.4355,0.7272543883,0.745372663,0.7381534307,0.9032283318,0.7073163677,0.9258227696,0.6929602086,0.77295735
P10,0.436,0.6841026037,0.7035325825,0.7293988641,0.8686830669,0.7662463054,0.9076515448,0.7031510023,0.8108638755
P10,0.4365,0.834328477,0.6226654834,0.7945202793,0.8109493629,0.7396399474,0.9220666821,0.6579971306,0.8907725631
P10,0.437,0.858875289,0.5901359322,0.8435476874,0.7499647132,0.7547525186,0.8844702182,0.7783274219,0.8352372119
P10,0.4375,0.7682249919,0.7193772827,0.7185463376,0.7043048033,0.8688268883,0.8187056484,0.8256871176,0.7479600114
P10,0.438,0.7124437431,0.7979914874,0.8115180092,0.6951366417,0.8568463557,0.7596225012,0.7577594344,0.7028454921
P10,0.4385,0.7883448554,0.7332570475,0.8996050956,0.7055207822,0.7482604449,0.7122261447,0.668760467,0.7704977684
P10,0.439,0.7840647887,0.6734313792,0.8355150213,0.7344502113,0.7968512924,0.6500524254,0.614393969,0.801602236
P10,0.4395,0.7608213187,0.6957484985,0.7771773886,0.7671511888,0.8279162314,0.6482384319,0.5924945487,0.7594809467
P10,0.44,0.7555929814,0.7690813351,0.8385338871,0.7652889944,0.7016854007,0.6212401173,0.6560171473,0.7131281412
P10,0.4405,0.7457148404,0.7743315487,0.870376071,0.7740331911,0.642730068,0.6333153181,0.6530655581,0.6952942918
P10,0.441,0.6883167112,0.7674245263,0.7908624086,0.7841300338,0.6679980425,0.6921523052,0.7687126473,0.7049130827
P10,0.4415,0.6090812671,0.7221362841,0.7728227867,0.7186794625,0.658620299,0.7314371593,0.8001986098,0.7144680181
P10,0.442,0.5811703437,0.723026999,0.7994616706,0.72474001,0.6847189905,0.7600460246,0.8288049423,0.8168181373
P10,0.4425,0.6430015039,0.7748301192,0.8326163605,0.8289312175,0.814450661,0.7750980358,0.8435337434,0.9269003105
P10,0.443,0.6590515848,0.8377222559,0.8024760536,0.8516025095,0.7864014252,0.8103003488,0.742058151,0.9723831071
P10,0.4435,0.7182707072,0.8671668946,0.762908757,0.8559593655,0.7866451385,0.8157345886,0.8044514669,0.8722123714
P10,0.444,0.7895467624,0.853021867,0.9186631278,0.8567870775,0.8129235721,0.7861162383,0.7607727036,0.7438945129
P10,0.4445,0.7761916858,0.8888206253,0.9460591358,0.8321391159,0.8420932437,0.7468814348,0.7003800178,0.6834752092
P10,0.445,0.76987642,0.886593119,0.8122090678,0.8148288658,0.8592228154,0.7048514231,0.7501900662,0.6633259894
P10,0.4455,0.8349270662,0.7660741388,0.8876581417,0.8095432269,0.8757861296,0.7155914276,0.90689413,0.6183933978
P10,0.446,0.8772037478,0.6593290135,0.8445367077,0.8502194834,0.8050962059,0.7126360725,0.9179908155,0.6210049092
P10,0.4465,0.7989957481,0.728852716,0.7020094859,0.9026163534,0.7675603741,0.7293014336,0.7651137598,0.6542298574
P10,0.447,0.8234931811,0.7481769819,0.655104814,0.8654707674,0.8049199258,0.7791703921,0.7145167838,0.710110727
P10,0.4475,0.8477400836,0.6674128046,0.6917902044,0.8693209505,0.8565914947,0.7643682162,0.7023920604,0.7178586875
P10,0.448,0.8136988559,0.6712061729,0.7842231028,0.873481231,0.8482461139,0.7057638413,0.72721128,0.7398658265
P10,0.4485,0.705494723,0.6735697921,0.8389755745,0.8491645653,0.7944935136,0.7018106273,0.7941278429,0.7933086889
P10,0.449,0.7820954185,0.6726872696,0.8238153841,0.8172844058,0.7486088192,0.7617007769,0.8336509205,0.8118039612
P10,0.4495,0.8882168868,0.7280930338,0.8779449691,0.7531066424,0.7626365578,0.7686957048,0.85376274,0.8230521379
P10,0.45,0.8741506712,0.7830808299,0.9307585391,0.7154268559,0.833469953,0.7849033584,0.8679001539,0.8457721891
P10,0.4505,0.7940822458,0.8402279419,0.933248809,0.7229690117,0.8014379774,0.83843067,0.9247359949,0.8911019678
P10,0.451,0.8156335388,0.9101398614,0.9431728939,0.7373540214,0.7756841788,0.8432073895,0.895476004,0.8862710293
P10,0.4515,0.790834596,0.8939404251,1.022309087,0.7822692532,0.8282549759,0.740282936,0.8710390655,0.8791729239
P10,0.452,0.7651034819,0.879165331,0.917729178,0.835538419,0.8112514308,0.6719935327,0.7810723732,0.904582204
P10,0.4525,0.7247246202,0.8911611925,0.7029108749,0.8152125105,0.8703328454,0.7726033887,0.8338347124,0.8822637215
P10,0.453,0.7527759485,0.8520332813,0.9275910847,0.7797415619,0.8693164175,0.8812742327,0.8961636023,0.8242464486
P10,0.4535,0.7926169099,0.7988891565,0.9897711967,0.7872213022,0.8372781651,0.9106000223,0.7579789569,0.7942710402
P10,0.454,0.7320665158,0.7895542515,0.848620662,0.7891411965,0.8146213914,0.9178355271,0.7097843735,0.8708649003
